OrderID,Date,Region,Category,UnitsSold,UnitPrice,Revenue,Discount,NetRevenue
2340,2024-12-05,North,Groceries,8,123.02,984.16,0.0,984.16
2673,2024-12-05,South,Sports,2,210.91,421.82,0.05,400.73
1301,2024-12-06,East,Sports,7,143.28,1002.96,0.0,1002.96
2944,2024-12-07,West,Electronics,12,337.74,4052.88,0.0,4052.88
2268,2024-12-07,East,Sports,12,350.92,4211.04,0.05,4000.49
2713,2024-12-07,South,Sports,13,58.5,760.5,0.0,760.5
1743,2024-12-09,West,Groceries,13,396.33,5152.29,0.0,5152.29
1717,2024-12-09,South,Sports,9,439.53,3955.77,0.05,3757.98
2265,2024-12-09,South,Clothing,7,157.69,1103.83,0.0,1103.83
2411,2024-12-10,East,Sports,5,463.51,2317.55,0.0,2317.55
2167,2024-12-10,South,Clothing,5,152.68,763.4,0.1,687.06
1226,2024-12-10,East,Electronics,6,247.95,1487.7,0.0,1487.7
1183,2024-12-10,South,Groceries,12,216.26,2595.12,0.2,2076.1
1935,2024-12-10,North,Clothing,12,238.47,2861.64,0.05,2718.56
2511,2024-12-10,East,Furniture,1,75.36,75.36,0.0,75.36
1253,2024-12-11,West,Electronics,14,491.04,6874.56,0.1,6187.1
2520,2024-12-11,West,Groceries,5,213.67,1068.35,0.05,1014.93
2424,2024-12-11,North,Sports,2,25.27,50.54,0.1,45.49
2104,2024-12-12,East,Groceries,10,223.72,2237.2,0.0,2237.2
2375,2024-12-13,West,Sports,9,361.45,3253.05,0.0,3253.05
2871,2024-12-14,West,Furniture,2,268.77,537.54,0.05,510.66
2282,2024-12-14,South,Sports,14,442.46,6194.44,0.05,5884.72
1895,2024-12-14,West,Clothing,7,499.13,3493.91,0.0,3493.91
1635,2024-12-14,East,Clothing,12,361.0,4332.0,0.05,4115.4
1749,2024-12-14,South,Groceries,9,322.43,2901.87,0.0,2901.87
2800,2024-12-14,South,Sports,7,411.43,2880.01,0.15,2448.01
1964,2024-12-15,West,Sports,1,409.84,409.84,0.0,409.84
2683,2024-12-16,North,Groceries,8,287.75,2302.0,0.0,2302.0
2826,2024-12-16,East,Furniture,6,397.98,2387.88,0.05,2268.49
1759,2024-12-17,East,Clothing,14,347.19,4860.66,0.1,4374.59
2768,2024-12-17,North,Electronics,14,457.85,6409.9,0.1,5768.91
2634,2024-12-18,East,Electronics,10,122.1,1221.0,0.1,1098.9
1569,2024-12-18,North,Groceries,12,82.67,992.04,0.0,992.04
1867,2024-12-19,North,Electronics,7,114.62,802.34,0.05,762.22
2969,2024-12-19,East,Electronics,8,491.28,3930.24,0.05,3733.73
1089,2024-12-20,West,Electronics,7,150.43,1053.01,0.1,947.71
1303,2024-12-20,South,Furniture,1,461.97,461.97,0.15,392.67
2769,2024-12-21,South,Sports,1,179.25,179.25,0.0,179.25
2288,2024-12-21,West,Sports,3,110.3,330.9,0.05,314.35
2461,2024-12-22,East,Furniture,7,418.71,2930.97,0.05,2784.42
2864,2024-12-23,West,Groceries,10,69.3,693.0,0.2,554.4
2193,2024-12-23,West,Clothing,3,154.19,462.57,0.0,462.57
1974,2024-12-24,East,Furniture,4,490.82,1963.28,0.0,1963.28
1709,2024-12-24,West,Furniture,1,378.75,378.75,0.0,378.75
1088,2024-12-25,North,Furniture,10,350.68,3506.8,0.1,3156.12
2023,2024-12-25,South,Electronics,10,282.98,2829.8,0.0,2829.8
2878,2024-12-25,South,Sports,12,226.73,2720.76,0.0,2720.76
1871,2024-12-26,East,Sports,8,437.84,3502.72,0.0,3502.72
2760,2024-12-26,South,Furniture,10,345.72,3457.2,0.05,3284.34
1128,2024-12-26,West,Sports,10,51.73,517.3,0.0,517.3
2130,2024-12-26,East,Furniture,4,461.38,1845.52,0.0,1845.52
2307,2024-12-27,South,Furniture,7,385.97,2701.79,0.1,2431.61
1084,2024-12-27,North,Clothing,2,373.58,747.16,0.0,747.16
1519,2024-12-27,South,Sports,5,394.36,1971.8,0.05,1873.21
2539,2024-12-27,South,Groceries,3,225.15,675.45,0.0,675.45
2435,2024-12-27,East,Clothing,6,27.9,167.4,0.05,159.03
1400,2024-12-27,West,Furniture,11,410.2,4512.2,0.0,4512.2
2408,2024-12-27,East,Groceries,5,24.34,121.7,0.15,103.44
2286,2024-12-27,East,Furniture,12,89.28,1071.36,0.0,1071.36
1125,2024-12-28,North,Sports,5,196.25,981.25,0.0,981.25
1534,2024-12-29,East,Furniture,12,383.3,4599.6,0.0,4599.6
2781,2024-12-29,East,Electronics,4,152.35,609.4,0.05,578.93
1556,2024-12-29,East,Clothing,7,36.93,258.51,0.0,258.51
1076,2024-12-30,East,Groceries,4,35.91,143.64,0.1,129.28
1848,2024-12-30,East,Groceries,10,234.46,2344.6,0.0,2344.6
1224,2024-12-30,North,Groceries,13,368.71,4793.23,0.1,4313.91
2668,2024-12-31,North,Clothing,8,436.28,3490.24,0.0,3490.24
2326,2024-12-31,South,Furniture,9,78.57,707.13,0.0,707.13
